Initiating Candidate Pool
Running rounds
Here are the results from a pool run
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,646 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,646 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,646 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,649 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,649 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,649 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,649 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,649 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,652 - gene.GA - INFO - Run #1, Score_Summary=22,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,652 - gene.GA - INFO - Run #1, Average_Score=13.5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,652 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,652 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,652 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,653 - gene.GA - INFO - Run #1, Score_Summary=22,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,653 - gene.GA - INFO - Run #1, Average_Score=13.5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,654 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,654 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,654 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,655 - gene.GA - INFO - Run #1, Score_Summary=5,55
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,655 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,655 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,655 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,655 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,657 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,657 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,657 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,657 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,657 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,660 - gene.GA - INFO - Run #1, Score_Summary=55,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,660 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,660 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,660 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,660 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,662 - gene.GA - INFO - Run #1, Score_Summary=55,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,662 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,662 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,662 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,662 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,665 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,665 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,665 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,665 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,665 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,667 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,668 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,668 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,668 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,668 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,670 - gene.GA - INFO - Run #1, Score_Summary=55,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,670 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,670 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,670 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,670 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,672 - gene.GA - INFO - Run #1, Score_Summary=55,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,672 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,672 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,672 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,672 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,674 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,674 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,674 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,674 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,674 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,676 - gene.GA - INFO - Run #1, Score_Summary=22,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,676 - gene.GA - INFO - Run #1, Average_Score=13.5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,676 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,676 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,677 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,678 - gene.GA - INFO - Run #1, Score_Summary=9,55
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,678 - gene.GA - INFO - Run #1, Average_Score=32.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,679 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,679 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,679 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,681 - gene.GA - INFO - Run #1, Score_Summary=17,7
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,681 - gene.GA - INFO - Run #1, Average_Score=12.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,681 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,682 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,682 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,683 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,683 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,684 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,684 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,684 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,685 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,686 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,686 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,686 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,686 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,688 - gene.GA - INFO - Run #1, Score_Summary=55,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,688 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,688 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,688 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,688 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,690 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,690 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,690 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,690 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,690 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,692 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,692 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,692 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,692 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,692 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,695 - gene.GA - INFO - Run #1, Score_Summary=5,23
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,695 - gene.GA - INFO - Run #1, Average_Score=14.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,695 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,695 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,695 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,697 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,697 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,697 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,697 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,698 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,699 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,700 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,700 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,700 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,700 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,701 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,701 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,701 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,702 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,702 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,703 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,704 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,704 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,704 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,704 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,705 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,705 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,705 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,705 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,705 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,706 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,706 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,707 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,707 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,707 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,709 - gene.GA - INFO - Run #1, Score_Summary=4,55
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,709 - gene.GA - INFO - Run #1, Average_Score=29.5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,709 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,709 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,709 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,710 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,710 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,710 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,710 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,711 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,712 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,712 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,712 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,712 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,712 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,713 - gene.GA - INFO - Run #1, Score_Summary=55,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,713 - gene.GA - INFO - Run #1, Average_Score=30.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,713 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,713 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,714 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,715 - gene.GA - INFO - Run #1, Score_Summary=22,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,715 - gene.GA - INFO - Run #1, Average_Score=13.5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,715 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,716 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,716 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,717 - gene.GA - INFO - Run #1, Score_Summary=5,20
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,717 - gene.GA - INFO - Run #1, Average_Score=12.5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,718 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,718 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,718 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,720 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,720 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,720 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,720 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,721 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,722 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,722 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,722 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,722 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,722 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,724 - gene.GA - INFO - Run #1, Score_Summary=55,23
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,724 - gene.GA - INFO - Run #1, Average_Score=39.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,724 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,724 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,724 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,726 - gene.GA - INFO - Run #1, Score_Summary=5,11
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,726 - gene.GA - INFO - Run #1, Average_Score=8.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,726 - gene.GA - DEBUG - Culling
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,726 - gene.GA - DEBUG - Pool culled to: 1 (old length:2)
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,727 - gene.GA - DEBUG - Generating new generation
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,729 - gene.GA - INFO - Run #1, Score_Summary=5,5
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,729 - gene.GA - INFO - Run #1, Average_Score=5.0
ID=014de2cc-8807-44a5-b0b1-1cde2ac1c9bb - 2012-09-02 15:46:19,729 - gene.GA - DEBUG - Culling
